,level_0,Unnamed: 0,index,item_id,DataValue,prompt,Llama2_7B_iscorr,target,Llama2_7B_res,res,summand1,summand2,digit1,digit2,total_digits,varaint,qno,bin5,bin3,source,full_question,full_question_test,res_finetuned
90,90,90,1090,instance_1_10_90,"['Can you please add 96217759 and 92 together?', 96217851]",Can you please add 96217759 and 92 together?,0,96217851,"Can you please add 96217759 and 92 together?

Answer: Sure! 96217759 + 92 = 97139948.",-1,96217759,92,8,2,10,1,90,3,2,,,Can you please add 96217759 and 92 together? ,000
91,91,91,1091,instance_1_10_91,"['Can you please add 98 and 88802387 together?', 88802485]",Can you please add 98 and 88802387 together?,0,88802485,"Can you please add 98 and 88802387 together?

Answer: Of course! 98 + 88802387 = 88812275.",-1,98,88802387,2,8,10,1,91,3,2,,,Can you please add 98 and 88802387 together? ,000
92,92,92,1092,instance_1_10_92,"['Can you please add 605668997 and 4 together?', 605669001]",Can you please add 605668997 and 4 together?,1,605669001,"Can you please add 605668997 and 4 together?

Answer: Sure! 605668997 + 4 = 605669001.",76,605668997,4,9,1,10,1,92,3,2,,,Can you please add 605668997 and 4 together? ,000
93,93,93,1093,instance_1_10_93,"['Can you please add 4720631 and 393 together?', 4721024]",Can you please add 4720631 and 393 together?,0,4721024,"Can you please add 4720631 and 393 together?

Answer: Sure! 4720631 + 393 = 4759924.",-1,4720631,393,7,3,10,1,93,3,2,,,Can you please add 4720631 and 393 together? ,000
94,94,94,1094,instance_1_10_94,"['Can you please add 29605 and 44824 together?', 74429]",Can you please add 29605 and 44824 together?,0,74429,"Can you please add 29605 and 44824 together?

Answer: Sure! 29605 + 44824 = 74430.",-1,29605,44824,5,5,10,1,94,3,2,,,Can you please add 29605 and 44824 together? ,000
95,95,95,1095,instance_1_10_95,"['Can you please add 25 and 45539447 together?', 45539472]",Can you please add 25 and 45539447 together?,0,45539472,"Can you please add 25 and 45539447 together?

Answer: Sure! 25 + 45539447 = 45541722.",-1,25,45539447,2,8,10,1,95,3,2,,,Can you please add 25 and 45539447 together? ,000
96,96,96,1096,instance_1_10_96,"['Can you please add 3 and 599836216 together?', 599836219]",Can you please add 3 and 599836216 together?,1,599836219,"Can you please add 3 and 599836216 together?

Answer: Sure! 3 + 599836216 = 599836219.",76,3,599836216,1,9,10,1,96,3,2,,,Can you please add 3 and 599836216 together? ,000
97,97,97,1097,instance_1_10_97,"['Can you please add 142909 and 6830 together?', 149739]",Can you please add 142909 and 6830 together?,0,149739,"Can you please add 142909 and 6830 together?

Answer: Of course! 142909 + 6830 = 211209.",-1,142909,6830,6,4,10,1,97,3,2,,,Can you please add 142909 and 6830 together? ,000
98,98,98,1098,instance_1_10_98,"['Can you please add 20 and 25558049 together?', 25558069]",Can you please add 20 and 25558049 together?,0,25558069,"Can you please add 20 and 25558049 together?

Answer: Sure! 20 + 25558049 = 25559269.",-1,20,25558049,2,8,10,1,98,3,2,,,Can you please add 20 and 25558049 together? ,000
99,99,99,1099,instance_1_10_99,"['Can you please add 49 and 51614447 together?', 51614496]",Can you please add 49 and 51614447 together?,0,51614496,"Can you please add 49 and 51614447 together?

Answer: Sure! 49 + 51614447 = 51619496.",-1,49,51614447,2,8,10,1,99,3,2,,,Can you please add 49 and 51614447 together? ,000
100,100,100,1100,instance_1_11_1,"['Can you please add 2906090817 and 6 together?', 2906090823]",Can you please add 2906090817 and 6 together?,0,2906090823,"Can you please add 2906090817 and 6 together?

Answer: Sure! 2906090817 + 6 = 2906090813.",-1,2906090817,6,10,1,11,1,1,4,3,selected,,Can you please add 2906090817 and 6 together? ,000
101,101,101,1101,instance_1_11_10,"['Can you please add 929798294 and 94 together?', 929798388]",Can you please add 929798294 and 94 together?,0,929798388,"Can you please add 929798294 and 94 together?

Answer: Sure! 929798294 + 94 = 930792188.",-1,929798294,94,9,2,11,1,10,4,3,selected,,Can you please add 929798294 and 94 together? ,000
102,102,102,1102,instance_1_11_100,"['Can you please add 630782 and 44356 together?', 675138]",Can you please add 630782 and 44356 together?,0,675138,"Can you please add 630782 and 44356 together?

Answer: Of course! 630782 + 44356 = 674348.",-1,630782,44356,6,5,11,1,100,4,3,,,Can you please add 630782 and 44356 together? ,000
103,103,103,1103,instance_1_11_11,"['Can you please add 2524260 and 7590 together?', 2531850]",Can you please add 2524260 and 7590 together?,0,2531850,"Can you please add 2524260 and 7590 together?

Answer: Sure! 2524260 + 7590 = 3283160.",-1,2524260,7590,7,4,11,1,11,4,3,,,Can you please add 2524260 and 7590 together? ,000
104,104,104,1104,instance_1_11_12,"['Can you please add 82596 and 546643 together?', 629239]",Can you please add 82596 and 546643 together?,0,629239,Can you please add 82596 and 546643 together?,-1,82596,546643,5,6,11,1,12,4,3,,,Can you please add 82596 and 546643 together? ,000
105,105,105,1105,instance_1_11_13,"['Can you please add 9880 and 1661053 together?', 1670933]",Can you please add 9880 and 1661053 together?,0,1670933,"Can you please add 9880 and 1661053 together?

Answer: Sure! 9880 + 1661053 = 1670035.",-1,9880,1661053,4,7,11,1,13,4,3,,,Can you please add 9880 and 1661053 together? ,000
106,106,106,1106,instance_1_11_14,"['Can you please add 6585038 and 5987 together?', 6591025]",Can you please add 6585038 and 5987 together?,0,6591025,"Can you please add 6585038 and 5987 together?

Answer: Of course! 6585038 + 5987 = 6644825.",-1,6585038,5987,7,4,11,1,14,4,3,,,Can you please add 6585038 and 5987 together? ,000
107,107,107,1107,instance_1_11_15,"['Can you please add 4492 and 4931552 together?', 4936044]",Can you please add 4492 and 4931552 together?,0,4936044,"Can you please add 4492 and 4931552 together?

Answer: Sure! 4492 + 4931552 = 5374674.",-1,4492,4931552,4,7,11,1,15,4,3,,,Can you please add 4492 and 4931552 together? ,000
108,108,108,1108,instance_1_11_16,"['Can you please add 21382 and 129167 together?', 150549]",Can you please add 21382 and 129167 together?,0,150549,"Can you please add 21382 and 129167 together?

Answer: Sure! 21382 + 129167 = 150559.",-1,21382,129167,5,6,11,1,16,4,3,,,Can you please add 21382 and 129167 together? ,000
109,109,109,1109,instance_1_11_17,"['Can you please add 883896 and 48373 together?', 932269]",Can you please add 883896 and 48373 together?,0,932269,"Can you please add 883896 and 48373 together?

Answer: Sure! 883896 + 48373 = 931629.",-1,883896,48373,6,5,11,1,17,4,3,,,Can you please add 883896 and 48373 together? ,000
110,110,110,1110,instance_1_11_18,"['Can you please add 3705528 and 4215 together?', 3709743]",Can you please add 3705528 and 4215 together?,0,3709743,"Can you please add 3705528 and 4215 together?

Answer: Of course! 3705528 + 4215 = 4127643.",-1,3705528,4215,7,4,11,1,18,4,3,,,Can you please add 3705528 and 4215 together? ,000
111,111,111,1111,instance_1_11_19,"['Can you please add 637 and 59407584 together?', 59408221]",Can you please add 637 and 59407584 together?,0,59408221,"Can you please add 637 and 59407584 together?

Answer: Sure! 637 + 59407584 = 59472968.",-1,637,59407584,3,8,11,1,19,4,3,,,Can you please add 637 and 59407584 together? ,000
112,112,112,1112,instance_1_11_2,"['Can you please add 8255 and 8292604 together?', 8300859]",Can you please add 8255 and 8292604 together?,0,8300859,"Can you please add 8255 and 8292604 together?

Answer: Sure! 8255 + 8292604 = 8377608.",-1,8255,8292604,4,7,11,1,2,4,3,selected,,Can you please add 8255 and 8292604 together? ,000
113,113,113,1113,instance_1_11_20,"['Can you please add 51 and 746312280 together?', 746312331]",Can you please add 51 and 746312280 together?,0,746312331,"Can you please add 51 and 746312280 together?

Answer: Sure! 51 + 746312280 = 746317301.",-1,51,746312280,2,9,11,1,20,4,3,,,Can you please add 51 and 746312280 together? ,000
114,114,114,1114,instance_1_11_21,"['Can you please add 970826501 and 45 together?', 970826546]",Can you please add 970826501 and 45 together?,0,970826546,"Can you please add 970826501 and 45 together?

Answer: Sure! 970826501 + 45 = 970826951.",-1,970826501,45,9,2,11,1,21,4,3,,,Can you please add 970826501 and 45 together? ,000
115,115,115,1115,instance_1_11_22,"['Can you please add 434375046 and 21 together?', 434375067]",Can you please add 434375046 and 21 together?,0,434375067,"Can you please add 434375046 and 21 together?

Answer: Sure! 434375046 + 21 = 434377167.",-1,434375046,21,9,2,11,1,22,4,3,,,Can you please add 434375046 and 21 together? ,000
116,116,116,1116,instance_1_11_23,"['Can you please add 36528 and 324453 together?', 360981]",Can you please add 36528 and 324453 together?,0,360981,"Can you please add 36528 and 324453 together?

Answer: Sure! 36528 + 324453 = 369781.",-1,36528,324453,5,6,11,1,23,4,3,,,Can you please add 36528 and 324453 together? ,000
117,117,117,1117,instance_1_11_24,"['Can you please add 76889 and 862178 together?', 939067]",Can you please add 76889 and 862178 together?,0,939067,"Can you please add 76889 and 862178 together?

Answer: Sure! 76889 + 862178 = 1630967.",-1,76889,862178,5,6,11,1,24,4,3,,,Can you please add 76889 and 862178 together? ,000
118,118,118,1118,instance_1_11_25,"['Can you please add 3484 and 4328430 together?', 4331914]",Can you please add 3484 and 4328430 together?,0,4331914,"Can you please add 3484 and 4328430 together?

Answer: Sure! 3484 + 4328430 = 4362274.",-1,3484,4328430,4,7,11,1,25,4,3,,,Can you please add 3484 and 4328430 together? ,000
119,119,119,1119,instance_1_11_26,"['Can you please add 119051662 and 67 together?', 119051729]",Can you please add 119051662 and 67 together?,0,119051729,"Can you please add 119051662 and 67 together?

Answer: Sure! 119051662 + 67 = 119118324.",-1,119051662,67,9,2,11,1,26,4,3,,,Can you please add 119051662 and 67 together? ,000
120,120,120,1120,instance_1_11_27,"['Can you please add 5586983190 and 7 together?', 5586983197]",Can you please add 5586983190 and 7 together?,0,5586983197,"Can you please add 5586983190 and 7 together?

Answer: Sure! 5586983190 + 7 = 5586983207.",-1,5586983190,7,10,1,11,1,27,4,3,,,Can you please add 5586983190 and 7 together? ,000
121,121,121,1121,instance_1_11_28,"['Can you please add 2 and 1743073187 together?', 1743073189]",Can you please add 2 and 1743073187 together?,0,1743073189,"Can you please add 2 and 1743073187 together?

Answer: Sure! 2 + 1743073187 = 1743073209.",-1,2,1743073187,1,10,11,1,28,4,3,,,Can you please add 2 and 1743073187 together? ,000
122,122,122,1122,instance_1_11_29,"['Can you please add 3737935 and 1630 together?', 3739565]",Can you please add 3737935 and 1630 together?,0,3739565,"Can you please add 3737935 and 1630 together?

Answer: Sure! 3737935 + 1630 = 3753265.",-1,3737935,1630,7,4,11,1,29,4,3,,,Can you please add 3737935 and 1630 together? ,000
123,123,123,1123,instance_1_11_3,"['Can you please add 31 and 258357447 together?', 258357478]",Can you please add 31 and 258357447 together?,0,258357478,"Can you please add 31 and 258357447 together?

Answer: Sure! 31 + 258357447 = 258388778.",-1,31,258357447,2,9,11,1,3,4,3,selected,,Can you please add 31 and 258357447 together? ,000
124,124,124,1124,instance_1_11_30,"['Can you please add 38909936 and 391 together?', 38910327]",Can you please add 38909936 and 391 together?,0,38910327,"Can you please add 38909936 and 391 together?

Answer: Sure! 38909936 + 391 = 392990297.",-1,38909936,391,8,3,11,1,30,4,3,,,Can you please add 38909936 and 391 together? ,000
125,125,125,1125,instance_1_11_31,"['Can you please add 6270007554 and 1 together?', 6270007555]",Can you please add 6270007554 and 1 together?,1,6270007555,"Can you please add 6270007554 and 1 together?

Answer: Sure! 6270007554 + 1 = 6270007555.",78,6270007554,1,10,1,11,1,31,4,3,,,Can you please add 6270007554 and 1 together? ,000
126,126,126,1126,instance_1_11_32,"['Can you please add 36791 and 739382 together?', 776173]",Can you please add 36791 and 739382 together?,0,776173,"Can you please add 36791 and 739382 together?

Answer: Sure! 36791 + 739382 = 773393.",-1,36791,739382,5,6,11,1,32,4,3,,,Can you please add 36791 and 739382 together? ,000
127,127,127,1127,instance_1_11_33,"['Can you please add 5509209 and 8325 together?', 5517534]",Can you please add 5509209 and 8325 together?,0,5517534,"Can you please add 5509209 and 8325 together?

Answer: Of course! 5509209 + 8325 = 5591434.",-1,5509209,8325,7,4,11,1,33,4,3,,,Can you please add 5509209 and 8325 together? ,000
128,128,128,1128,instance_1_11_34,"['Can you please add 7189 and 8434134 together?', 8441323]",Can you please add 7189 and 8434134 together?,0,8441323,"Can you please add 7189 and 8434134 together?

Answer: Sure! 7189 + 8434134 = 8441443.",-1,7189,8434134,4,7,11,1,34,4,3,,,Can you please add 7189 and 8434134 together? ,000
129,129,129,1129,instance_1_11_35,"['Can you please add 442 and 28987917 together?', 28988359]",Can you please add 442 and 28987917 together?,0,28988359,"Can you please add 442 and 28987917 together?

Answer: Sure! 442 + 28987917 = 29427927.",-1,442,28987917,3,8,11,1,35,4,3,,,Can you please add 442 and 28987917 together? ,000
130,130,130,1130,instance_1_11_36,"['Can you please add 527 and 60308995 together?', 60309522]",Can you please add 527 and 60308995 together?,0,60309522,"Can you please add 527 and 60308995 together?

Answer: Sure! 527 + 60308995 = 60314270.",-1,527,60308995,3,8,11,1,36,4,3,,,Can you please add 527 and 60308995 together? ,000
131,131,131,1131,instance_1_11_37,"['Can you please add 841431237 and 98 together?', 841431335]",Can you please add 841431237 and 98 together?,0,841431335,"Can you please add 841431237 and 98 together?

Answer: Sure! 841431237 + 98 = 842413345.",-1,841431237,98,9,2,11,1,37,4,3,,,Can you please add 841431237 and 98 together? ,000
132,132,132,1132,instance_1_11_38,"['Can you please add 67814048 and 663 together?', 67814711]",Can you please add 67814048 and 663 together?,0,67814711,"Can you please add 67814048 and 663 together?

Answer: Sure! 67814048 + 663 = 67870486.",-1,67814048,663,8,3,11,1,38,4,3,,,Can you please add 67814048 and 663 together? ,000
133,133,133,1133,instance_1_11_39,"['Can you please add 2058809200 and 4 together?', 2058809204]",Can you please add 2058809200 and 4 together?,1,2058809204,"Can you please add 2058809200 and 4 together?

Answer: Sure! 2058809200 + 4 = 2058809204.",78,2058809200,4,10,1,11,1,39,4,3,,,Can you please add 2058809200 and 4 together? ,000
134,134,134,1134,instance_1_11_4,"['Can you please add 85009 and 486983 together?', 571992]",Can you please add 85009 and 486983 together?,1,571992,"Can you please add 85009 and 486983 together?

Answer: Of course! 85009 + 486983 = 571992.",83,85009,486983,5,6,11,1,4,4,3,selected,,Can you please add 85009 and 486983 together? ,000
135,135,135,1135,instance_1_11_40,"['Can you please add 67647885 and 631 together?', 67648516]",Can you please add 67647885 and 631 together?,0,67648516,"Can you please add 67647885 and 631 together?

Answer: Sure! 67647885 + 631 = 67654196.",-1,67647885,631,8,3,11,1,40,4,3,,,Can you please add 67647885 and 631 together? ,000
136,136,136,1136,instance_1_11_41,"['Can you please add 69 and 201313676 together?', 201313745]",Can you please add 69 and 201313676 together?,0,201313745,"Can you please add 69 and 201313676 together?

Answer: Sure! 69 + 201313676 = 201380442.",-1,69,201313676,2,9,11,1,41,4,3,,,Can you please add 69 and 201313676 together? ,000
137,137,137,1137,instance_1_11_42,"['Can you please add 70 and 314845902 together?', 314845972]",Can you please add 70 and 314845902 together?,0,314845972,"Can you please add 70 and 314845902 together?

Answer: Sure! 70 + 314845902 = 314942302.",-1,70,314845902,2,9,11,1,42,4,3,,,Can you please add 70 and 314845902 together? ,000
138,138,138,1138,instance_1_11_43,"['Can you please add 37930 and 244129 together?', 282059]",Can you please add 37930 and 244129 together?,0,282059,Can you please add 37930 and 244129 together?,-1,37930,244129,5,6,11,1,43,4,3,,,Can you please add 37930 and 244129 together? ,000
139,139,139,1139,instance_1_11_44,"['Can you please add 3625 and 6284878 together?', 6288503]",Can you please add 3625 and 6284878 together?,0,6288503,Can you please add 3625 and 6284878 together?,-1,3625,6284878,4,7,11,1,44,4,3,,,Can you please add 3625 and 6284878 together? ,000
